City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
322,price,39.5994,-110.8107,16.180000000000007,62,0,2.57,US,1717851078
323,touros,-5.1989,-35.4608,27.370000000000005,83,51,5.6,BR,1717851078
324,guiyang,26.5833,106.7167,19.27000000000004,94,100,4.0,CN,1717851079
325,shimoda,34.6667,138.95,17.28000000000003,86,100,1.09,JP,1717851079
326,flin flon,54.7682,-101.865,5.910000000000025,93,100,2.06,CA,1717851079
327,leua,48.2156,18.6071,26.31,53,3,2.12,SK,1717851079
328,vasto,42.1243,14.7059,34.27000000000004,51,60,4.22,IT,1717851079
329,saipan,15.1355,145.701,28.390000000000043,78,20,4.12,MP,1717851079
330,lulea,65.5842,22.1547,14.04000000000002,67,0,5.66,SE,1717851080
331,kete krachi,7.7939,-0.0498,31.390000000000043,57,33,2.58,GH,1717851080
